                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.3777307E-23 0.1719E-23  0.3777307E-23 0.1719E-23  0.000    
   2      0.2573292E-23 0.1725E-23  0.3397451E-23 0.1217E-23 0.2115    
   3      0.2309733E-23 0.1722E-23  0.3176548E-23 0.9936E-24 0.2233    
   4      0.4805822E-23 0.1722E-23  0.3938861E-23 0.8608E-24 0.4029    
   5      0.3511705E-23 0.1727E-23  0.3853864E-23 0.7704E-24 0.3144    
   6      0.2528529E-23 0.1724E-23  0.3729509E-23 0.7033E-24 0.3338    
   7      0.8074968E-23 0.1721E-23  0.5858260E-23 0.6508E-24  2.023    
   8      0.5203435E-23 0.1722E-23  0.5747663E-23 0.6088E-24  1.670    
   9      0.5514844E-23 0.1723E-23  0.5710586E-23 0.5740E-24  1.384    
  10      0.2259887E-23 0.1724E-23  0.5620838E-23 0.5446E-24  1.445    
  11      0.1603898E-23 0.1718E-23  0.5568533E-23 0.5192E-24  1.489    
  12      0.4526765E-23 0.1717E-23  0.5470476E-23 0.4970E-24  1.372    
  13      0.2583859E-23 0.1721E-23  0.5384948E-23 0.4775E-24  1.410    
  14      0.2703346E-23 0.1724E-23  0.5301042E-23 0.4601E-24  1.437    
  15      0.6952170E-23 0.1722E-23  0.5584727E-23 0.4445E-24  1.324    
  16      0.4764370E-23 0.1720E-23  0.5523346E-23 0.4304E-24  1.236    
  17      0.5687727E-23 0.1724E-23  0.5539115E-23 0.4176E-24  1.114    
  18      0.4085338E-23 0.1717E-23  0.5470024E-23 0.4058E-24  1.092    
  19      0.5116784E-23 0.1725E-23  0.5445732E-23 0.3950E-24  1.016    
  20      0.2190146E-23 0.1725E-23  0.5405199E-23 0.3850E-24  1.047    
   
   
 Integral Plus:   5.4051990621727524E-024 +-   3.8503172986400855E-025
 with chisq    =   1.0468947469439620     
  
  
  
 For xq =         1600 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1     -0.2204821E-24 0.3692E-23 -0.2204821E-24 0.3692E-23  0.000    
   2     -0.2379400E-23 0.2036E-23 -0.2373781E-23 0.1444E-23 0.5806E-02
   3     -0.1941458E-24 0.1733E-23 -0.2353992E-23 0.1177E-23 0.1974E-01
   4      0.1607338E-23 0.1629E-23 -0.7168502E-24 0.9402E-24  1.447    
   5     -0.1002560E-23 0.1625E-23 -0.7565979E-24 0.8260E-24  1.214    
   6      0.1715416E-23 0.1612E-23 -0.3320619E-25 0.7273E-24  1.364    
   7      0.1234623E-23 0.1613E-23  0.1335733E-24 0.6653E-24  1.249    
   8     -0.1377259E-24 0.1586E-23  0.1331148E-24 0.6222E-24  1.222    
   9      0.7796766E-24 0.1609E-23  0.1654219E-24 0.5842E-24  1.160    
  10     -0.1593096E-23 0.1614E-23 -0.1365863E-24 0.5470E-24  1.137    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.6128254E-24 0.5235E-24  0.6128254E-24 0.5235E-24  0.000    
   2     -0.3291862E-24 0.5242E-24  0.4023104E-24 0.3703E-24  1.123    
   3      0.7318379E-24 0.5221E-24  0.5758978E-24 0.3019E-24 0.5484    
   4     -0.4195566E-24 0.5230E-24  0.4294275E-24 0.2614E-24  1.022    
   5      0.2904099E-24 0.5236E-24  0.4202897E-24 0.2339E-24 0.9006    
   6     -0.2410447E-24 0.5225E-24  0.3915270E-24 0.2135E-24 0.9069    
   7     -0.3108217E-24 0.5235E-24  0.3443238E-24 0.1976E-24 0.9542    
   8      0.7786638E-24 0.5218E-24  0.4737567E-24 0.1848E-24 0.8222    
   9     -0.5742282E-24 0.5249E-24  0.3291015E-24 0.1743E-24  1.234    
  10      0.7145090E-24 0.5234E-24  0.3972796E-24 0.1654E-24  1.091    
  11      0.2021821E-24 0.5232E-24  0.3945526E-24 0.1577E-24  1.067    
  12     -0.1104191E-23 0.5231E-24 -0.4654178E-25 0.1510E-24  2.607    
  13     -0.1492811E-24 0.5224E-24 -0.4709301E-25 0.1451E-24  2.575    
  14      0.4501951E-25 0.5228E-24 -0.4704815E-25 0.1398E-24  2.559    
  15     -0.8967171E-25 0.5238E-24 -0.4713003E-25 0.1350E-24  2.541    
  16      0.1029713E-23 0.5212E-24  0.1722339E-24 0.1307E-24  2.752    
  17      0.3033456E-24 0.5233E-24  0.1744936E-24 0.1268E-24  2.695    
  18      0.7528951E-24 0.5224E-24  0.2301842E-24 0.1232E-24  2.540    
  19      0.1645647E-24 0.5232E-24  0.2298846E-24 0.1199E-24  2.520    
  20      0.6597699E-24 0.5245E-24  0.2591374E-24 0.1169E-24  2.386    
   
   
 Integral Plus:   2.5913735290737117E-025 +-   1.1689815441883154E-025
 with chisq    =   2.3864534906403172     
  
  
  
 For xq =         1900 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1      0.2540010E-24 0.1006E-23  0.2540010E-24 0.1006E-23  0.000    
   2      0.4667824E-24 0.5578E-24  0.4490312E-24 0.4299E-24 0.1874E-01
   3      0.3993108E-24 0.4910E-24  0.4259634E-24 0.3214E-24 0.1196E-01
   4      0.1516932E-23 0.4737E-24  0.1383781E-23 0.2423E-24 0.7258    
   5      0.9238631E-24 0.4637E-24  0.1267123E-23 0.2144E-24 0.7367    
   6      0.3457018E-24 0.4654E-24  0.1235740E-23 0.1955E-24 0.8307    
   7      0.7422288E-24 0.4640E-24  0.1168421E-23 0.1803E-24 0.8505    
   8      0.4027821E-24 0.4600E-24  0.1138353E-23 0.1684E-24 0.9140    
   9      0.8926517E-24 0.4666E-24  0.1099564E-23 0.1582E-24 0.8026    
  10      0.1782791E-24 0.4622E-24  0.1093690E-23 0.1501E-24 0.8145    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.5939551E-24 0.1514E-24  0.5939551E-24 0.1514E-24  0.000    
   2      0.2711114E-24 0.1521E-24  0.5386853E-24 0.1072E-24  1.288    
   3      0.9080258E-24 0.1515E-24  0.7822270E-24 0.8746E-25  2.332    
   4      0.7694286E-24 0.1522E-24  0.7781412E-24 0.7586E-25  1.409    
   5      0.8751939E-24 0.1522E-24  0.8065037E-24 0.6791E-25  1.039    
   6      0.7022421E-24 0.1515E-24  0.7898613E-24 0.6197E-25 0.9145    
   7      0.7285418E-24 0.1525E-24  0.7809703E-24 0.5741E-25 0.7827    
   8      0.4574431E-24 0.1518E-24  0.7633355E-24 0.5370E-25 0.9922    
   9      0.5295981E-24 0.1518E-24  0.7474186E-24 0.5063E-25  1.079    
  10      0.7029511E-24 0.1518E-24  0.7426542E-24 0.4803E-25 0.9610    
  11      0.5839253E-24 0.1520E-24  0.7317565E-24 0.4580E-25 0.9627    
  12      0.6526211E-24 0.1521E-24  0.7255108E-24 0.4385E-25 0.9008    
  13      0.4249988E-24 0.1513E-24  0.7156806E-24 0.4213E-25 0.9996    
  14      0.4441486E-24 0.1517E-24  0.7063567E-24 0.4059E-25  1.074    
  15      0.5139484E-24 0.1522E-24  0.6979518E-24 0.3922E-25  1.093    
  16      0.8145677E-24 0.1520E-24  0.7095043E-24 0.3798E-25  1.037    
